ID;MedoideCalculado;CoordCSV;DistanciaDoCentro;Area;Perimetro;Compacidade;Excentricidade
2890;(45,56);(50,50);7.810249675906654;1575;204;2.102664162448354;0.608985856514757
2891;(44,52);(50,50);6.324555320336759;804;152;2.286763560444745;0.5673242971101474
2892;(62,53);(50,50);12.36931687685298;845;142;1.8989350724881524;0.6779567787095406
2893;(52,49);(50,50);2.23606797749979;837;196;3.652387272292862;0.5454774009628858
2894;(58,42);(50,50);11.313708498984761;1179;208;2.9201354783408653;0.7341677155472734
2895;(43,50);(50,50);7.0;1336;262;4.088709548503018;0.7100170782930737
2896;(60,51);(50,50);10.04987562112089;1134;202;2.8633854929108016;0.7797635709152295
2897;(51,56);(50,50);6.082762530298219;2237;306;3.3309414956085637;0.6333148836518429
3866;(52,48);(50,50);2.8284271247461903;983;154;1.9198975739406865;0.4283992112484461
3867;(50,48);(50,50);2.0;706;126;1.7894786660955597;0.5609494676574552
3868;(51,53);(50,50);3.1622776601683795;545;106;1.6406100372298495;0.3062200044075867
3869;(43,45);(50,50);8.602325267042627;377;94;1.8651101819097975;0.6966714197319603
3870;(44,52);(50,50);6.324555320336759;476;110;2.0228727010629557;0.6829939805350321
3871;(49,54);(50,50);4.123105625617661;764;150;2.3435773688269927;0.7472891343022581
3872;(47,53);(50,50);4.242640687119285;884;140;1.7643873781680703;0.6972619914533688
3873;(51,50);(50,50);1.0;258;82;2.073949297189737;0.5390127740507503
3874;(64,59);(50,50);16.64331697709324;1006;172;2.3401788451444494;0.4190734445352618
3875;(48,53);(50,50);3.605551275463989;717;186;3.839696242124973;0.6549914748165381
3876;(54,47);(50,50);5.0;574;120;1.9963686241492098;0.6093793417409099
3877;(41,43);(50,50);11.40175425099138;584;118;1.8973231400783825;0.5409434704399533
3878;(58,48);(50,50);8.246211251235321;660;136;2.2300983541118913;0.3781768632964203
3879;(53,52);(50,50);3.605551275463989;427;104;2.0157141270280325;0.609980133205242
3880;(56,54);(50,50);7.211102550927978;895;142;1.7928493142485908;0.6689583951893909
3881;(52,52);(50,50);2.8284271247461903;537;106;1.66505115510292;0.35934623371539826
3882;(44,52);(50,50);6.324555320336759;532;110;1.8099387325300127;0.6069813670137032
3883;(44,50);(50,50);6.0;803;142;1.998256707661879;0.43199752952372505
3884;(50,50);(50,50);0.0;4;10;1.9894367886486917;1.0
3885;(56,56);(50,50);8.48528137423857;770;144;2.143010973995806;0.752495277318861
3886;(43,53);(50,50);7.615773105863909;698;138;2.1711652838410136;0.8217555840489407
3887;(47,54);(50,50);5.0;830;140;1.8791788461452703;0.6184741097229567
3888;(63,55);(50,50);13.92838827718412;2602;301;2.7708679859855514;0.8586693474977497
3889;(34,49);(50,50);16.0312195418814;2199;266;2.560520043976841;0.7180615114996899
3890;(45,47);(50,50);5.830951894845301;1568;286;4.151223764395622;0.6562465710259092
3891;(43,40);(50,50);12.206555615733702;2007;326;4.2138392456487965;0.44822620084127796
3892;(48,53);(50,50);3.605551275463989;677;200;4.701770844664559;0.855551148104331
3893;(52,47);(50,50);3.605551275463989;1248;216;2.9749731670254285;0.717313727166932
3894;(50,49);(50,50);1.0;113;56;2.2084508917530257;0.4626837341334595
3895;(42,56);(50,50);10.0;2413;339;3.789938917336035;0.8150201562911759
3896;(56,41);(50,50);10.816653826391969;1718;236;2.579829368581549;0.7374800469982511
3897;(48,64);(50,50);14.142135623730951;1658;240;2.7645731972536702;0.7342781373818712
3898;(46,51);(50,50);4.123105625617661;128;68;2.8747361595973597;0.7733391002013661
3899;(47,52);(50,50);3.605551275463989;945;168;2.3767138168389708;0.39176274516463405
3900;(49,56);(50,50);6.082762530298219;646;150;2.7716611606560724;0.667046977575921
3901;(53,52);(50,50);3.605551275463989;959;184;2.809358578372893;0.6045554898100437
3902;(51,44);(50,50);6.082762530298219;1038;204;3.190458627992445;0.672378991779391
3903;(45,51);(50,50);5.0990195135927845;757;156;2.558252770861536;0.5302263146329285
3904;(46,56);(50,50);7.211102550927978;846;154;2.2308029730303724;0.6760763486867886
3905;(55,64);(50,50);14.866068747318506;1316;204;2.516486364632339;0.6622973459583731
3906;(49,43);(50,50);7.0710678118654755;1312;214;2.7776904625901064;0.6518765957342619
3907;(65,65);(50,50);21.213203435596427;1657;335;5.389608777455629;0.8967199286767708
3908;(45,58);(50,50);9.433981132056603;1074;214;3.393230807186424;0.6462855412790297
3909;(49,48);(50,50);2.23606797749979;1063;168;2.112882932185162;0.4894783722695783
3910;(52,50);(50,50);2.0;289;94;2.433033005467106;0.8420379152836612
3911;(54,47);(50,40);8.06225774829855;446;104;1.929842897401278;0.594398873394893
3912;(42,36);(50,32);8.94427190999916;765;158;2.596826143363448;0.6231320312403527
3913;(18,41);(50,8);45.967379738244816;528;77;0.8935886909013707;0.6941846050377612
3914;(45,48);(50,50);5.385164807134504;1635;212;2.1874800496397997;0.5484072270399744
3915;(50,48);(50,50);2.0;1824;328;4.693674725218878;0.64332226164676
3916;(51,45);(50,50);5.0990195135927845;2195;294;3.1336484421619737;0.5715193588832982
3917;(49,47);(50,50);3.1622776601683795;763;146;2.223163018969096;0.3861757286599939
3170;(50,49);(50,50);1.0;420;128;3.104279270973349;0.6816676590126078
3171;(51,53);(50,50);3.1622776601683795;2019;274;2.959067981071603;0.6980402392927959
3172;(47,55);(50,50);5.830951894845301;959;172;2.45486957061034;0.6815815967198354
3173;(43,51);(50,50);7.0710678118654755;718;188;3.9172509113091567;0.8659743393849525
3174;(43,51);(50,50);7.0710678118654755;443;106;2.0183577207455263;0.8674591720980334
3175;(50,50);(50,50);0.0;547;142;2.9334554593281332;0.8970891807740378
3176;(39,50);(50,50);11.0;1088;176;2.26561742519051;0.6062463225813814
3177;(50,56);(50,50);6.0;836;180;3.0841029642209383;0.4417517813586686
3178;(39,52);(50,50);11.180339887498949;1499;212;2.3859438833629567;0.7325714755344144
3179;(48,49);(50,50);2.23606797749979;724;134;1.9736092252472879;0.8387602862603183
3180;(48,57);(50,50);7.280109889280518;1067;178;2.363010879533089;0.7117006096716313
3181;(53,50);(50,50);3.0;1101;180;2.3417893533957352;0.6102786671097546
3182;(41,49);(50,50);9.055385138137417;756;206;4.46686452714793;0.8207728830867271
3183;(41,44);(50,50);10.816653826391969;897;154;2.103968021386505;0.4417916534010395
3184;(51,54);(50,50);4.123105625617661;1040;164;2.0579958410575085;0.5435422866866277
3185;(49,53);(50,50);3.1622776601683795;204;90;3.1596937231479223;0.6387360624706411
3186;(53,55);(50,50);5.830951894845301;1053;158;1.8865830956059237;0.5959031308394552
3187;(54,45);(50,50);6.4031242374328485;657;122;1.8027870418415297;0.5916196438530641
3188;(48,47);(50,50);3.605551275463989;787;178;3.2037263131662086;0.8068877482573595
3189;(55,49);(50,50);5.0990195135927845;590;138;2.5685989290186906;0.8507624470516602
3190;(51,58);(50,50);8.06225774829855;763;152;2.409643384793676;0.748338967170138
3191;(57,60);(50,50);12.206555615733702;2311;692;16.489306072859666;0.5235339967039851
3192;(39,42);(50,50);13.601470508735444;2808;430;5.239983792323976;0.9035611183614457
3193;(32,36);(50,50);22.80350850198276;2814;347;3.405061752443501;0.8308050511096963
3194;(44,45);(50,50);7.810249675906654;624;188;4.507349606282011;0.7940926600961866
3195;(51,59);(50,50);9.055385138137417;1086;168;2.0681349511167837;0.3601465992538068
3196;(46,54);(50,50);5.656854249492381;1065;330;8.137076667937748;0.7732827887711838
3197;(45,43);(50,50);8.602325267042627;664;172;3.5455119250230656;0.877416447384193
3198;(44,51);(50,50);6.082762530298219;1141;180;2.259693319972572;0.5177079318323494
3199;(49,55);(50,50);5.0990195135927845;1010;182;2.6098259084039315;0.8255336778242818
3200;(45,54);(50,50);6.4031242374328485;595;170;3.865191475088887;0.573677053902228
3201;(48,50);(50,50);2.0;1155;235;3.8049055117965023;0.8434638672685426
3202;(53,49);(50,50);3.1622776601683795;1737;335;5.141382696743798;0.7814062945321663
3203;(55,51);(50,50);5.0990195135927845;1041;268;5.49046332018842;0.897051671107493
3204;(44,54);(50,50);7.211102550927978;1230;242;3.78892279968852;0.6011495354706394
3205;(51,55);(50,50);5.0990195135927845;673;188;4.1791770495096205;0.9210087135364311
3206;(51,49);(50,50);1.4142135623730951;920;208;3.742217096699869;0.756470850765858
3207;(38,36);(50,50);18.439088914585774;997;297;7.04057090029739;0.9469469547597897
3208;(51,47);(50,50);3.1622776601683795;922;172;2.5533838592357005;0.8076368225458646
3209;(47,50);(50,50);3.0;634;132;2.186999785830587;0.7785622734647293
3439;(52,62);(50,50);12.165525060596439;1121;280;5.565453852990452;0.6285247783919573
3440;(45,45);(50,50);7.0710678118654755;1465;224;2.7255148206754063;0.7855055234077847
3441;(49,60);(50,50);10.04987562112089;1856;365;5.712127503614697;0.6947149536471697
3442;(53,51);(50,50);3.1622776601683795;1121;218;3.3736304707846716;0.6955111408514709
3443;(53,58);(50,50);8.54400374531753;539;272;10.922930714017426;0.928289245810065
3444;(39,51);(50,50);11.045361017187261;1438;198;2.1695098709925817;0.7171672881288002
3445;(57,47);(50,50);7.615773105863909;2258;332;3.88456475805161;0.4986245049402959
3446;(45,57);(50,50);8.602325267042627;2192;314;3.5793888615621605;0.2976781424067231
3447;(42,51);(50,50);8.06225774829855;1367;230;3.079479330490587;0.54800687979515
3448;(52,64);(50,50);14.142135623730951;1222;228;3.3852334540462716;0.8219709918592246
3449;(47,52);(50,50);3.605551275463989;425;100;1.872411095198769;0.7904179236048259
1320;(41,49);(50,50);9.055385138137417;1210;212;2.9558098191413817;0.4707542042054627
1321;(56,52);(50,50);6.324555320336759;1397;218;2.7071150735501917;0.8355456022152027
1322;(48,52);(50,50);2.8284271247461903;767;134;1.8629635972347278;0.5170827868845923
1323;(54,54);(50,50);5.656854249492381;474;104;1.8158437389050002;0.7933288939860006
1324;(48,51);(50,50);2.23606797749979;759;142;2.114097676221988;0.5279681230532189
1325;(53,49);(50,50);3.1622776601683795;474;100;1.6788496106740016;0.5476106407515177
1326;(47,56);(50,50);6.708203932499369;566;110;1.7012144977137222;0.5965450279777954
1327;(47,56);(50,50);6.708203932499369;527;128;2.4739986599787605;0.5775376179040663
1328;(41,52);(50,50);9.219544457292887;779;130;1.7263918730764;0.5201609345304923
1329;(46,50);(50,50);4.0;702;142;2.2857551798468503;0.3912227478618542
1330;(38,47);(50,50);12.36931687685298;750;136;1.9624865516184642;0.6241287433157375
1331;(56,54);(50,50);7.211102550927978;596;144;2.7686551174106895;0.7877981029313943
1332;(48,54);(50,50);4.47213595499958;294;114;3.517649048337197;0.8091028767640575
1333;(49,48);(50,50);2.23606797749979;621;136;2.370152840118918;0.5109074774937226
1334;(49,41);(50,50);9.055385138137417;772;138;1.963048404301849;0.6203604646786318
1335;(47,47);(50,50);4.242640687119285;1401;196;2.1820472140678984;0.572031043074016
1336;(46,51);(50,50);4.123105625617661;1189;234;3.6647132312614894;0.5633884990392491
1337;(54,58);(50,50);8.94427190999916;848;202;3.829102770001001;0.7750071326704554
1338;(54,49);(50,50);4.123105625617661;586;154;3.2205790361496502;0.3723676839918675
1339;(44,58);(50,50);10.0;1941;268;2.9446534344750876;0.6224629325384323
1340;(47,51);(50,50);3.1622776601683795;634;142;2.530915041407711;0.4071172720825559
1341;(42,48);(50,50);8.246211251235321;1208;224;3.305363586332343;0.4613427265867392
7460;(48,56);(50,50);6.324555320336759;801;140;1.9472140353315535;0.7888261190199898
7461;(48,48);(50,50);2.8284271247461903;428;94;1.6428657443457795;0.46334771026776483
7462;(47,46);(50,50);5.0;369;100;2.1565710446056277;0.8105192310931677
7463;(45,50);(50,50);5.0;340;84;1.651466585965314;0.629742270042396
7464;(52,46);(50,50);4.47213595499958;354;84;1.5861543481022788;0.3808780727657298
7465;(46,52);(50,50);4.47213595499958;808;152;2.275442948759375;0.6030645626364027
7466;(47,52);(50,50);3.605551275463989;490;100;1.6240300315499525;0.6396319307713262
7467;(46,55);(50,50);6.4031242374328485;705;120;1.6254121847682927;0.2335010576651351
7468;(47,50);(50,50);3.0;510;100;1.5603425793323074;0.38316904499373716
7469;(45,51);(50,50);5.0990195135927845;442;96;1.6592442935915241;0.6347576008437078
7470;(47,48);(50,50);3.605551275463989;363;92;1.855492339297248;0.3766535542564799
7471;(42,45);(50,50);9.433981132056603;531;122;2.2305670178717234;0.8150461338569268
7472;(52,40);(50,50);10.198039027185569;976;166;2.2467590224591536;0.8120316275153406
7473;(50,52);(50,50);2.0;350;88;1.7607083990051966;0.6608960897145978
7474;(47,49);(50,50);3.1622776601683795;837;130;1.6067613729110102;0.43505291525018636
7475;(51,47);(50,50);3.1622776601683795;372;98;2.0544678406647354;0.7916454751334007
7476;(48,49);(50,50);2.23606797749979;571;128;2.2833577825022884;0.7758662920031826
7477;(44,49);(50,50);6.082762530298219;839;186;3.2813613892772415;0.8374446937643181
7478;(46,50);(50,50);4.0;401;106;2.2297567837662546;0.8850988747918689
7479;(51,55);(50,50);5.0990195135927845;394;134;3.626632180403646;0.8989033702561091
7480;(51,56);(50,50);6.082762530298219;470;106;1.9024095112558894;0.6930586558834949
7481;(47,49);(50,50);3.1622776601683795;404;174;5.963582991398791;0.961141672462699
7482;(53,55);(50,50);5.830951894845301;336;84;1.671126902464901;0.671603236884734
7483;(31,39);(50,50);21.95449840010015;707;236;6.268948875845972;0.9093625365578172
7484;(44,52);(50,50);6.324555320336759;785;128;1.6608882723679064;0.5110460847017231
7485;(62,52);(50,50);12.165525060596439;1182;168;1.9001645997570449;0.6083267345260986
7486;(56,56);(50,50);8.48528137423857;359;98;2.128863612053709;0.7928287266570841
7487;(43,48);(50,50);7.280109889280518;820;132;1.6909242246543807;0.4590078027110736
7488;(50,53);(50,50);3.0;240;72;1.7188733853924698;0.6776921975623038
7489;(50,50);(50,50);0.0;328;82;1.6313381666919273;0.4365165325336137
7490;(56,50);(50,50);6.0;652;116;1.6423227869973496;0.370867562904671
7491;(45,50);(50,50);5.0;507;108;1.8307527181694945;0.1765506276503337
7492;(50,51);(50,50);1.0;415;94;1.6943290086264906;0.6376730096046497
7493;(45,53);(50,50);5.830951894845301;832;152;2.209805171391316;0.6169139294007915
7494;(46,51);(50,50);4.123105625617661;446;98;1.7135920105992857;0.5921053743578573
7495;(44,45);(50,50);7.810249675906654;418;122;2.8335671925595336;0.8642817408013551
7496;(51,56);(50,50);6.082762530298219;616;120;1.860252581593582;0.7713809069642991
7497;(49,52);(50,50);2.23606797749979;315;60;0.9094568176679734;0.6687018273395187
7498;(51,46);(50,50);4.123105625617661;318;59;0.871098045444792;0.886321484626733
7499;(56,51);(50,50);6.082762530298219;598;126;2.112662104119507;0.7397426229588705
7500;(49,53);(50,50);3.1622776601683795;277;80;1.8386130609894047;0.7842174575446138
5534;(48,52);(50,50);2.8284271247461903;1101;162;1.8968493762505456;0.7152747362910082
5535;(45,52);(50,50);5.385164807134504;1308;188;2.150295225015271;0.736601005894189
5536;(48,54);(50,50);4.47213595499958;651;130;2.0658360508855846;0.735264999485346
5537;(48,53);(50,50);3.605551275463989;1191;196;2.566791055339316;0.9134582689042032
5538;(42,54);(50,50);8.94427190999916;2702;271;2.16293452546482;0.8913055559000415
5539;(48,55);(50,50);5.385164807134504;2071;234;2.1039807010960456;0.633885340379965
5540;(43,39);(50,50);13.038404810405298;2313;484;8.059446681568318;0.8986128044347
5541;(62,43);(50,50);13.892443989449804;2977;297;2.3578935799786693;0.8917990207360004
5542;(33,54);(50,50);17.46424919657298;2505;304;2.9358210021518163;0.887670650628709
5543;(52,58);(50,50);8.246211251235321;1293;230;3.2557217670383847;0.625392921887586
5544;(52,47);(50,50);3.605551275463989;281;106;3.181966086442235;0.8356237034092059
4014;(46,47);(50,50);5.0;1187;166;1.847377258567931;0.40672246285107916
4015;(48,54);(50,50);4.47213595499958;463;106;1.9311716420956113;0.5934811550134844
4016;(47,51);(50,50);3.1622776601683795;1542;204;2.1476628118392727;0.7842419624752288
4017;(48,53);(50,50);3.605551275463989;1346;182;1.9583389060088936;0.5118405497990749
4018;(49,51);(50,50);1.4142135623730951;575;124;2.127970786939985;0.3760299959465285
4019;(56,51);(50,50);6.082762530298219;691;126;1.8283240785288932;0.4755783450316417
4020;(41,51);(50,50);9.055385138137417;794;134;1.7996134497217082;0.7398685654665837
4021;(52,63);(50,50);13.152946437965905;1355;245;3.525193896343549;0.8867094382858994
4022;(48,54);(50,50);4.47213595499958;1642;296;4.246199602295829;0.8256544447267319
4023;(49,55);(50,50);5.0990195135927845;857;168;2.620763777027803;0.36258876177027793
4024;(53,53);(50,50);4.242640687119285;539;106;1.6588728576813878;0.6806597398835995
4025;(59,53);(50,50);9.486832980505138;623;114;1.6600141576422727;0.5931908610988961
4026;(47,53);(50,50);4.242640687119285;763;134;1.8727301167484094;0.7707606104108978
4027;(49,50);(50,50);1.0;919;144;1.7955587050889783;0.5047182512781749
4028;(47,51);(50,50);3.1622776601683795;2114;398;5.962814476236658;0.834628747957599
4029;(48,49);(50,50);2.23606797749979;1646;246;2.9257049016248904;0.6911488544649798
4030;(53,33);(50,50);17.26267650163207;2516;289;2.6416494439543303;0.734006853760095
4031;(51,54);(50,50);4.123105625617661;1170;218;3.232341673290271;0.7647588305194427
4032;(54,55);(50,50);6.4031242374328485;1006;210;3.488435879896911;0.8599277800854492
4033;(42,49);(50,50);8.06225774829855;1387;224;2.878788184779719;0.4605493292519194
4034;(55,55);(50,50);7.0710678118654755;1289;210;2.7225496471499553;0.7112240359342904
4035;(55,58);(50,50);9.433981132056603;1037;310;7.374537141336134;0.8880088991429338
4036;(48,55);(50,50);5.385164807134504;834;196;3.665525356006146;0.7095341888272904
4037;(44,55);(50,50);7.810249675906654;1447;214;2.5185417324935866;0.6925137915542608
4038;(47,52);(50,50);3.605551275463989;1753;246;2.747125081616982;0.6035731840846995
4039;(42,49);(50,50);8.06225774829855;905;278;6.795652277300575;0.6690074352419075
4040;(51,58);(50,50);8.06225774829855;910;228;4.5458849240049926;0.7550878124320628
4041;(46,53);(50,50);5.0;2190;328;3.9092523738809293;0.7037847857712611
4042;(49,48);(50,50);2.23606797749979;1038;220;3.7105487695798334;0.7907582809701484
4043;(51,47);(50,50);3.1622776601683795;1014;158;1.9591439838984592;0.6174806500921801
4044;(63,49);(50,50);13.038404810405298;1358;218;2.7848599099776266;0.3247457930724564
4045;(52,55);(50,50);5.385164807134504;381;162;5.48144662270827;0.7738366321828863
4046;(54,46);(50,50);5.656854249492381;898;158;2.212218262442135;0.7758647850334451
4047;(51,50);(50,50);1.0;1066;168;2.1069367325636277;0.7825339727385014
4048;(42,46);(50,50);8.94427190999916;589;208;5.84522874187416;0.3676920878031312
4049;(47,57);(50,50);7.615773105863909;848;136;1.7356897567380285;0.6889099753975416
4050;(43,44);(50,50);9.219544457292887;1119;194;2.6764769607714802;0.48952167081916487
4051;(48,52);(50,50);2.8284271247461903;1563;248;3.131370959668564;0.7348798001009468
4052;(45,43);(50,50);8.602325267042627;933;278;6.591709872408382;0.7479687375894883
4053;(49,51);(50,50);1.4142135623730951;1973;286;3.299097244081265;0.5085889162001284
4054;(52,61);(50,50);11.180339887498949;1810;344;5.202695951857052;0.8815551356740713
4055;(47,55);(50,50);5.830951894845301;1574;262;3.4704675710292454;0.5788429825741778
4056;(47,52);(50,50);3.605551275463989;1226;218;3.0846980079523796;0.5300103829078927
2985;(47,55);(50,50);5.830951894845301;1973;320;4.130123206439453;0.6374284117788105
2986;(47,54);(50,50);5.0;1839;230;2.28909638106614;0.4622352277968924
2987;(48,44);(50,50);6.324555320336759;411;112;2.428758644944933;0.5762914303106513
2988;(45,34);(19,50);30.528675044947494;455;106;1.9651263083302593;0.7810400092941457
2989;(44,48);(39,50);5.385164807134504;430;102;1.9254046836373013;0.7074943739790651
2990;(46,40);(50,50);10.770329614269007;774;146;2.191567678906228;0.4735257301858885
2991;(40,49);(50,50);10.04987562112089;825;156;2.3473907242935543;0.515119161913911
2992;(45,52);(50,50);5.385164807134504;419;102;1.975952300630166;0.6835173552817426
2993;(51,57);(50,50);7.0710678118654755;511;114;2.0238528771255107;0.8752773719954186
2994;(52,50);(50,50);2.0;1367;220;2.817519841129384;0.783652819866429
2995;(47,50);(50,50);3.0;560;134;2.551594784069708;0.5674681006354058
2996;(48,56);(50,50);6.324555320336759;724;132;1.9151351715698788;0.37491771434568627
2997;(46,49);(50,50);4.123105625617661;479;102;1.728442617878997;0.6367748922562058
2998;(45,44);(50,50);7.810249675906654;2343;388;5.113064821345773;0.7680010772153687
2999;(53,52);(50,50);3.605551275463989;1528;268;3.7405577986362206;0.4866591543481995
3000;(55,50);(50,50);5.0;938;172;2.5098293371165417;0.7470953791791544
3001;(52,57);(50,50);7.280109889280518;465;106;1.9228655275059527;0.38871463338593304
3002;(51,46);(50,50);4.123105625617661;539;124;2.270098705919279;0.8144776753242513
3003;(50,50);(50,50);0.0;495;110;1.9452270822342763;0.8154392876466933
3004;(47,50);(50,50);3.0;970;184;2.777499872844953;0.9265580419292424
3005;(51,45);(50,50);5.0990195135927845;958;160;2.126496108117182;0.7981515656903134
3006;(51,49);(50,50);1.4142135623730951;479;110;2.0102033522045235;0.7612817061898498
3007;(47,51);(50,50);3.1622776601683795;786;142;2.0414760003212327;0.6153490324055817
10924;(41,53);(50,50);9.486832980505138;1152;168;1.9496480528757179;0.7110444942635135
10925;(44,48);(50,50);6.324555320336759;1307;208;2.6341543450373988;0.6333522614466293
10926;(56,67);(50,50);18.027756377319946;1942;228;2.1301520498684567;0.7641749023812262
10927;(58,48);(50,50);8.246211251235321;1462;320;5.573688841521916;0.761540147757427
10928;(53,54);(50,50);5.0;668;120;1.7154425003916862;0.6228648142099832
10929;(49,57);(50,50);7.0710678118654755;728;128;1.7909303486384707;0.7215618922078405
10930;(48,60);(50,50);10.198039027185569;1189;212;3.0080150388234417;0.9137072864372057
10931;(48,54);(50,50);4.47213595499958;713;124;1.7161054733386976;0.6791592111962215
10932;(49,51);(50,50);1.4142135623730951;652;116;1.6423227869973496;0.6613571449338962
10933;(50,54);(50,50);4.0;1027;146;1.6516780754366314;0.5271840560171698
10934;(51,53);(50,50);3.1622776601683795;788;130;1.7066741993991317;0.7386229762404902
10935;(52,47);(50,50);3.605551275463989;1191;168;1.885805673310518;0.7513019484702664
10936;(51,47);(50,50);3.1622776601683795;638;122;1.8564750571941773;0.8088221313587532
10937;(47,51);(50,50);3.1622776601683795;952;142;1.6855043448030347;0.7001556037677441
10938;(50,49);(50,50);1.0;469;100;1.6967477941566669;0.7038266549038917
10939;(49,47);(50,50);3.1622776601683795;371;88;1.6610456594388645;0.5216412789100211
10940;(46,54);(50,50);5.656854249492381;787;128;1.6566674635435916;0.6589315614240352
10941;(53,47);(50,50);4.242640687119285;1063;150;1.6843773375200588;0.6181908157096385
10942;(54,40);(50,50);10.770329614269007;1239;182;2.127460990708612;0.8076553726047578
10943;(42,56);(50,50);10.0;1258;180;2.049531063663517;0.807233277751539
10944;(50,52);(50,50);2.0;435;100;1.8293671619758085;0.5849863399614461
10945;(19,39);(50,12);41.10960958218893;548;112;1.8215689837087;0.7550842520298946
11444;(46,54);(50,50);5.656854249492381;692;134;2.0648743917327117;0.7936179842673824
11445;(50,44);(50,50);6.0;765;182;3.445652506520223;0.9121328446262259
11446;(51,49);(50,50);1.4142135623730951;583;126;2.1670187620299575;0.917150127968992
11447;(45,48);(50,50);5.385164807134504;446;100;1.7842482409405307;0.6390504025565927
11448;(49,51);(50,50);1.4142135623730951;419;92;1.6075029097014346;0.3969144501396604
11449;(55,55);(50,50);7.0710678118654755;1836;210;1.9114196596820765;0.5468356094712787
11450;(49,51);(50,50);1.4142135623730951;1205;166;1.81978158167646;0.7186118504764989
11451;(55,44);(50,50);7.810249675906654;881;308;8.568714257360703;0.8687240106091573
11452;(49,45);(50,50);5.0990195135927845;1042;268;5.485194161531809;0.7792054531619594
11453;(65,64);(50,50);20.518284528683193;2932;235;1.4988628465637654;0.7950313021274032
11454;(44,49);(50,50);6.082762530298219;1610;358;6.334762151065116;0.8712544267576366
11455;(49,51);(50,50);1.4142135623730951;295;100;2.697541408337209;0.6938407631910632
11456;(49,56);(50,50);6.082762530298219;1631;196;1.8743397589878148;0.6109327848882933
11457;(56,51);(50,50);6.082762530298219;1946;212;1.8378879142657103;0.3742733841864543
11458;(50,50);(50,50);0.0;2475;256;2.1071471415091825;0.7555277610642207
11459;(53,53);(50,50);4.242640687119285;1601;224;2.4939907634537604;0.621171974943452
6227;(40,37);(42,35);2.8284271247461903;811;134;1.7618903564476402;0.5990684697186759
6228;(26,39);(50,19);31.240998703626616;432;96;1.6976527263135504;0.536517323913159
6229;(45,51);(50,50);5.0990195135927845;910;148;1.9154559744422393;0.4777218771163908
6230;(23,40);(50,13);38.18376618407357;354;86;1.6625846880051665;0.31477070238172444
6231;(45,51);(50,50);5.0990195135927845;297;78;1.6301324474260794;0.36307894117715017
6232;(52,48);(50,50);2.8284271247461903;250;74;1.7430649367424378;0.678531589484017
6233;(46,49);(50,50);4.123105625617661;329;84;1.7066827940067075;0.19427607176437706
6234;(50,50);(50,47);3.0;409;90;1.575984155310944;0.6231147672221748
6235;(48,47);(50,44);3.605551275463989;741;194;4.041805288938308;0.7026893795519569
6236;(37,34);(50,50);20.615528128088304;1072;196;2.8517240176391097;0.919688620651045
6237;(47,49);(50,50);3.1622776601683795;421;98;1.815349255884279;0.7289953528467339
6238;(47,50);(50,50);3.0;311;80;1.6376071314921707;0.290962350267619
6239;(46,50);(50,50);4.0;446;96;1.644363178850793;0.3725761916299827
6240;(45,50);(50,50);5.0;493;108;1.882741639172279;0.8312132488533979
6241;(44,49);(50,50);6.082762530298219;561;120;2.042630285671384;0.8864709169135515
6242;(50,53);(50,50);3.0;285;80;1.787002869803737;0.6125426518866481
6243;(51,52);(42,50);9.219544457292887;413;110;2.3314465029200164;0.5923465381115885
6244;(45,54);(50,50);6.4031242374328485;915;142;1.7536613510956163;0.565986691234606
6245;(44,47);(50,50);6.708203932499369;332;260;16.20312372441585;0.6801370523974288
6246;(46,50);(50,50);4.0;769;130;1.748841702375183;0.4306334843021227
6247;(44,50);(50,50);6.0;263;74;1.656905833405359;0.502801859763645
6248;(48,49);(50,50);2.23606797749979;404;96;1.8153118261570638;0.7837747328204672
6249;(45,52);(50,50);5.385164807134504;418;112;2.388085653283176;0.754293735091726
6250;(50,52);(50,50);2.0;720;128;1.8108295747344536;0.5395312422905555
6251;(51,54);(50,50);4.123105625617661;806;128;1.617614508447651;0.4280696086349653
6252;(47,54);(50,50);5.0;492;102;1.6827723861057715;0.5652363604606507
6253;(50,55);(50,50);5.0;379;90;1.7007322414833144;0.7723469495686874
6254;(48,53);(50,50);3.605551275463989;299;86;1.9684113028556154;0.7595497494642215
6255;(48,55);(50,50);5.385164807134504;321;82;1.666912519236611;0.6043374170818303
7954;(52,54);(50,50);4.47213595499958;1422;264;3.9003034155178407;0.9712087169026571
7955;(49,50);(50,50);1.0;1090;188;2.5803542700183253;0.7518578476218685
7956;(53,53);(50,50);4.242640687119285;1175;164;1.8215452550636668;0.6866262845148529
7957;(49,54);(50,50);4.123105625617661;1028;188;2.735978749338497;0.7482524612661824
7958;(51,45);(50,50);5.0990195135927845;1724;242;2.70323378400051;0.7859756249683847
7959;(50,52);(50,50);2.0;802;146;2.1150540941065095;0.7418254574910055
7960;(41,33);(50,50);19.235384061671343;2189;257;2.4011020640193226;0.8757984955502772
7961;(52,53);(50,50);3.605551275463989;699;138;2.1680591818612696;0.6730932972594439
7962;(50,53);(50,50);3.0;906;144;1.821322792468842;0.4208148514632191
7963;(57,42);(50,50);10.63014581273465;1323;236;3.3500732087854135;0.9168975811913844
7964;(63,61);(50,50);17.029386365926403;1760;236;2.5182652586494894;0.8798951896928232
