image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10383,Negative for intraepithelial lesion,595,815
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10384,Negative for intraepithelial lesion,797,617
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10385,Negative for intraepithelial lesion,843,782
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10386,Negative for intraepithelial lesion,1137,90
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10387,Negative for intraepithelial lesion,534,237
32,ee78da0c06d978fec8d86a8d97182445.png,10.6084/m9.figshare.12229619,10388,ASC-US,1012,22
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10389,LSIL,653,914
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10390,LSIL,660,844
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10391,ASC-US,475,733
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10392,Negative for intraepithelial lesion,264,27
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10393,Negative for intraepithelial lesion,1265,657
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10394,Negative for intraepithelial lesion,780,1010
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10395,Negative for intraepithelial lesion,1243,339
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10396,Negative for intraepithelial lesion,1190,29
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10397,Negative for intraepithelial lesion,1177,86
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10398,Negative for intraepithelial lesion,1213,182
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10399,Negative for intraepithelial lesion,548,924
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10400,Negative for intraepithelial lesion,530,934
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10401,Negative for intraepithelial lesion,708,672
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10402,Negative for intraepithelial lesion,663,753
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10403,Negative for intraepithelial lesion,574,772
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10404,LSIL,534,620
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10405,LSIL,610,357
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10406,Negative for intraepithelial lesion,450,125
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10407,Negative for intraepithelial lesion,602,236
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10408,Negative for intraepithelial lesion,578,186
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10409,Negative for intraepithelial lesion,1129,260
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10410,Negative for intraepithelial lesion,977,503
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10411,Negative for intraepithelial lesion,952,578
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10412,Negative for intraepithelial lesion,1193,464
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10413,Negative for intraepithelial lesion,997,615
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10414,Negative for intraepithelial lesion,865,623
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10415,Negative for intraepithelial lesion,778,768
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10416,Negative for intraepithelial lesion,733,904
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10417,Negative for intraepithelial lesion,763,894
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10418,Negative for intraepithelial lesion,803,914
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10419,Negative for intraepithelial lesion,489,808
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10420,Negative for intraepithelial lesion,324,843
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10421,Negative for intraepithelial lesion,339,687
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10422,Negative for intraepithelial lesion,317,580
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10423,Negative for intraepithelial lesion,295,622
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10424,Negative for intraepithelial lesion,362,765
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10425,Negative for intraepithelial lesion,377,723
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10426,Negative for intraepithelial lesion,377,827
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10427,Negative for intraepithelial lesion,379,865
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10428,Negative for intraepithelial lesion,329,899
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10429,Negative for intraepithelial lesion,435,935
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10430,Negative for intraepithelial lesion,690,964
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10431,Negative for intraepithelial lesion,820,680
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10432,Negative for intraepithelial lesion,680,489
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10433,Negative for intraepithelial lesion,140,1010
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10434,Negative for intraepithelial lesion,1132,466
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10435,Negative for intraepithelial lesion,968,957
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10436,Negative for intraepithelial lesion,953,632
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10437,ASC-US,820,607
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10438,Negative for intraepithelial lesion,206,97
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10439,Negative for intraepithelial lesion,39,629
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10440,Negative for intraepithelial lesion,30,617
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10441,Negative for intraepithelial lesion,1238,553
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10442,Negative for intraepithelial lesion,260,40
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10443,Negative for intraepithelial lesion,170,224
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10444,Negative for intraepithelial lesion,230,352
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10445,Negative for intraepithelial lesion,106,480
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10446,Negative for intraepithelial lesion,200,200
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10447,Negative for intraepithelial lesion,152,810
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10448,Negative for intraepithelial lesion,72,422
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10449,Negative for intraepithelial lesion,160,954
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10450,Negative for intraepithelial lesion,110,664
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10451,Negative for intraepithelial lesion,384,832
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10452,Negative for intraepithelial lesion,256,822
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10453,Negative for intraepithelial lesion,388,900
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10454,Negative for intraepithelial lesion,330,876
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10455,Negative for intraepithelial lesion,468,900
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10456,Negative for intraepithelial lesion,514,848
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10457,Negative for intraepithelial lesion,550,816
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10458,Negative for intraepithelial lesion,546,764
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10459,Negative for intraepithelial lesion,498,714
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10460,Negative for intraepithelial lesion,442,728
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10461,Negative for intraepithelial lesion,660,904
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10462,Negative for intraepithelial lesion,708,734
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10463,Negative for intraepithelial lesion,664,366
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10464,Negative for intraepithelial lesion,616,474
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10465,Negative for intraepithelial lesion,248,610
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10466,Negative for intraepithelial lesion,468,464
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10467,Negative for intraepithelial lesion,324,554
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10468,Negative for intraepithelial lesion,316,350
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10469,Negative for intraepithelial lesion,380,290
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10470,Negative for intraepithelial lesion,376,180
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10471,Negative for intraepithelial lesion,388,166
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10472,Negative for intraepithelial lesion,524,322
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10473,Negative for intraepithelial lesion,282,296
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10474,Negative for intraepithelial lesion,734,436
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10475,Negative for intraepithelial lesion,454,380
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10476,Negative for intraepithelial lesion,816,394
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10477,Negative for intraepithelial lesion,914,396
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10478,Negative for intraepithelial lesion,1008,552
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10479,Negative for intraepithelial lesion,1114,600
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10480,Negative for intraepithelial lesion,1158,500
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10481,Negative for intraepithelial lesion,1216,618
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10482,Negative for intraepithelial lesion,1158,696
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10483,Negative for intraepithelial lesion,1172,796
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10484,Negative for intraepithelial lesion,1044,718
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10485,Negative for intraepithelial lesion,1078,828
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10486,Negative for intraepithelial lesion,960,852
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10487,Negative for intraepithelial lesion,948,720
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10488,Negative for intraepithelial lesion,792,688
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10489,Negative for intraepithelial lesion,694,650
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10490,Negative for intraepithelial lesion,602,634
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10491,Negative for intraepithelial lesion,326,634
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10492,Negative for intraepithelial lesion,446,634
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10493,Negative for intraepithelial lesion,330,752
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10494,Negative for intraepithelial lesion,300,968
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10495,Negative for intraepithelial lesion,252,510
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10496,Negative for intraepithelial lesion,804,824
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10497,Negative for intraepithelial lesion,474,38
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10498,Negative for intraepithelial lesion,691,12
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10499,Negative for intraepithelial lesion,516,122
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10500,Negative for intraepithelial lesion,492,536
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10501,Negative for intraepithelial lesion,50,932
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10502,Negative for intraepithelial lesion,41,745
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10503,Negative for intraepithelial lesion,107,723
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10504,Negative for intraepithelial lesion,705,830
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10505,Negative for intraepithelial lesion,1084,1011
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10506,Negative for intraepithelial lesion,761,280
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10507,Negative for intraepithelial lesion,850,463
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10508,Negative for intraepithelial lesion,899,543
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10509,Negative for intraepithelial lesion,791,523
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10510,Negative for intraepithelial lesion,729,599
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10511,Negative for intraepithelial lesion,716,171
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10512,Negative for intraepithelial lesion,43,432
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10513,Negative for intraepithelial lesion,74,382
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10514,Negative for intraepithelial lesion,158,308
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10515,Negative for intraepithelial lesion,144,418
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10516,Negative for intraepithelial lesion,232,442
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10517,Negative for intraepithelial lesion,280,428
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10518,Negative for intraepithelial lesion,314,364
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10519,Negative for intraepithelial lesion,352,448
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10520,Negative for intraepithelial lesion,442,366
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10521,Negative for intraepithelial lesion,408,248
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10522,Negative for intraepithelial lesion,510,432
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10523,Negative for intraepithelial lesion,572,256
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10524,Negative for intraepithelial lesion,546,384
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10525,Negative for intraepithelial lesion,622,342
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10526,Negative for intraepithelial lesion,616,406
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10527,Negative for intraepithelial lesion,618,490
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10528,Negative for intraepithelial lesion,744,470
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10529,Negative for intraepithelial lesion,692,402
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10530,Negative for intraepithelial lesion,764,206
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10531,Negative for intraepithelial lesion,762,312
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10532,Negative for intraepithelial lesion,784,294
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10533,Negative for intraepithelial lesion,876,454
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10534,Negative for intraepithelial lesion,864,252
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10535,Negative for intraepithelial lesion,956,216
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10536,Negative for intraepithelial lesion,1064,310
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10537,Negative for intraepithelial lesion,1142,370
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10538,Negative for intraepithelial lesion,1014,380
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10539,Negative for intraepithelial lesion,1202,316
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10540,Negative for intraepithelial lesion,1206,192
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10541,Negative for intraepithelial lesion,1208,542
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10542,Negative for intraepithelial lesion,1148,620
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10543,Negative for intraepithelial lesion,1186,460
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10544,Negative for intraepithelial lesion,1042,778
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10545,Negative for intraepithelial lesion,806,728
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10546,Negative for intraepithelial lesion,944,708
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10547,Negative for intraepithelial lesion,616,822
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10548,Negative for intraepithelial lesion,356,926
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10549,Negative for intraepithelial lesion,596,938
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10550,Negative for intraepithelial lesion,478,934
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10551,Negative for intraepithelial lesion,692,924
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10552,Negative for intraepithelial lesion,762,922
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10553,Negative for intraepithelial lesion,834,918
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10554,Negative for intraepithelial lesion,908,930
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10555,Negative for intraepithelial lesion,1005,516
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10556,Negative for intraepithelial lesion,1035,488
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10557,Negative for intraepithelial lesion,1083,455
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10558,Negative for intraepithelial lesion,1012,918
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10559,Negative for intraepithelial lesion,158,1013
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10560,Negative for intraepithelial lesion,45,933
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10561,ASC-US,357,120
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10562,Negative for intraepithelial lesion,610,70
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10563,Negative for intraepithelial lesion,626,104
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10564,Negative for intraepithelial lesion,952,64
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10565,Negative for intraepithelial lesion,1022,94
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10566,Negative for intraepithelial lesion,914,206
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10567,Negative for intraepithelial lesion,1204,132
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10568,Negative for intraepithelial lesion,1106,222
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10569,Negative for intraepithelial lesion,1124,606
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10570,Negative for intraepithelial lesion,1040,622
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10571,Negative for intraepithelial lesion,862,526
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10572,Negative for intraepithelial lesion,752,554
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10573,Negative for intraepithelial lesion,634,724
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10574,Negative for intraepithelial lesion,730,752
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10575,Negative for intraepithelial lesion,690,646
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10576,Negative for intraepithelial lesion,1152,714
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10577,Negative for intraepithelial lesion,464,786
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10578,Negative for intraepithelial lesion,532,754
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10579,Negative for intraepithelial lesion,700,810
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10580,Negative for intraepithelial lesion,316,636
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10581,Negative for intraepithelial lesion,794,786
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10582,Negative for intraepithelial lesion,218,770
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10583,Negative for intraepithelial lesion,486,588
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10584,Negative for intraepithelial lesion,244,756
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10585,Negative for intraepithelial lesion,250,792
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10586,Negative for intraepithelial lesion,160,804
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10587,Negative for intraepithelial lesion,294,782
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10588,Negative for intraepithelial lesion,324,832
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10589,Negative for intraepithelial lesion,358,862
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10590,Negative for intraepithelial lesion,66,802
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10591,Negative for intraepithelial lesion,94,288
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10592,Negative for intraepithelial lesion,292,816
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10593,Negative for intraepithelial lesion,306,920
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10594,Negative for intraepithelial lesion,246,932
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10595,Negative for intraepithelial lesion,84,892
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10596,Negative for intraepithelial lesion,550,958
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10597,Negative for intraepithelial lesion,1068,924
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10598,Negative for intraepithelial lesion,920,916
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10599,Negative for intraepithelial lesion,616,922
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10600,Negative for intraepithelial lesion,640,934
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10601,Negative for intraepithelial lesion,33,434
